Gnucap 2009.12.07 RCS 26.136
The Gnu Circuit Analysis Package
Never trust any version less than 1.0
Copyright 1982-2009, Albert Davis
Gnucap comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome
to redistribute it under the terms of 
the GNU General Public License, version 3 or later.
See the file "COPYING" for details.
******************************************************************************** 
#Freq       VDB(R3)    VDB(2)     VP(R3)     VP(2)     
 11.129E+3 -20.226    -12.047E-6  1.4732     16.343E-6 
 11.132E+3 -20.224    -12.047E-6  1.4732     16.339E-6 
 11.134E+3 -20.222    -12.047E-6  1.4732     16.336E-6 
 11.137E+3 -20.22     -12.047E-6  1.4732     16.332E-6 
 11.14E+3  -20.218    -12.047E-6  1.4731     16.328E-6 
 11.142E+3 -20.216    -12.047E-6  1.4731     16.324E-6 
 11.145E+3 -20.214    -12.047E-6  1.4731     16.321E-6 
 11.147E+3 -20.212    -12.047E-6  1.4731     16.317E-6 
 11.15E+3  -20.21     -12.047E-6  1.473      16.313E-6 
 11.152E+3 -20.208    -12.046E-6  1.473      16.31E-6  
 11.155E+3 -20.206    -12.046E-6  1.473      16.306E-6 
 11.158E+3 -20.204    -12.046E-6  1.473      16.302E-6 
 11.16E+3  -20.202    -12.046E-6  1.473      16.299E-6 
 11.163E+3 -20.2      -12.046E-6  1.4729     16.295E-6 
 11.165E+3 -20.198    -12.046E-6  1.4729     16.291E-6 
 11.168E+3 -20.196    -12.046E-6  1.4729     16.287E-6 
 11.17E+3  -20.194    -12.046E-6  1.4729     16.284E-6 
 11.173E+3 -20.192    -12.046E-6  1.4728     16.28E-6  
 11.176E+3 -20.19     -12.046E-6  1.4728     16.276E-6 
 11.178E+3 -20.188    -12.046E-6  1.4728     16.273E-6 
 11.181E+3 -20.186    -12.046E-6  1.4728     16.269E-6 
 11.183E+3 -20.184    -12.046E-6  1.4728     16.265E-6 
 11.186E+3 -20.182    -12.046E-6  1.4727     16.262E-6 
 11.188E+3 -20.18     -12.046E-6  1.4727     16.258E-6 
 11.191E+3 -20.178    -12.046E-6  1.4727     16.254E-6 
 11.194E+3 -20.176    -12.046E-6  1.4727     16.251E-6 
 11.196E+3 -20.174    -12.046E-6  1.4726     16.247E-6 
 11.199E+3 -20.172    -12.046E-6  1.4726     16.243E-6 
 11.201E+3 -20.17     -12.045E-6  1.4726     16.24E-6  
 11.204E+3 -20.168    -12.045E-6  1.4726     16.236E-6 
 11.207E+3 -20.166    -12.045E-6  1.4726     16.232E-6 
 11.209E+3 -20.164    -12.045E-6  1.4725     16.229E-6 
 11.212E+3 -20.162    -12.045E-6  1.4725     16.225E-6 
 11.214E+3 -20.161    -12.045E-6  1.4725     16.221E-6 
 11.217E+3 -20.159    -12.045E-6  1.4725     16.218E-6 
 11.219E+3 -20.157    -12.045E-6  1.4724     16.214E-6 
 11.222E+3 -20.155    -12.045E-6  1.4724     16.21E-6  
 11.225E+3 -20.153    -12.045E-6  1.4724     16.207E-6 
 11.227E+3 -20.151    -12.045E-6  1.4724     16.203E-6 
 11.23E+3  -20.149    -12.045E-6  1.4723     16.199E-6 
 11.232E+3 -20.147    -12.045E-6  1.4723     16.196E-6 
 11.235E+3 -20.145    -12.045E-6  1.4723     16.192E-6 
 11.238E+3 -20.143    -12.045E-6  1.4723     16.188E-6 
 11.24E+3  -20.141    -12.045E-6  1.4723     16.185E-6 
 11.243E+3 -20.139    -12.045E-6  1.4722     16.181E-6 
 11.245E+3 -20.137    -12.045E-6  1.4722     16.177E-6 
 11.248E+3 -20.135    -12.044E-6  1.4722     16.174E-6 
 11.25E+3  -20.133    -12.044E-6  1.4722     16.17E-6  
 11.253E+3 -20.131    -12.044E-6  1.4721     16.166E-6 
 11.256E+3 -20.129    -12.044E-6  1.4721     16.163E-6 
 11.258E+3 -20.127    -12.044E-6  1.4721     16.159E-6 
 11.261E+3 -20.125    -12.044E-6  1.4721     16.155E-6 
 11.263E+3 -20.123    -12.044E-6  1.4721     16.152E-6 
 11.266E+3 -20.121    -12.044E-6  1.472      16.148E-6 
 11.269E+3 -20.119    -12.044E-6  1.472      16.144E-6 
 11.271E+3 -20.117    -12.044E-6  1.472      16.141E-6 
 11.274E+3 -20.115    -12.044E-6  1.472      16.137E-6 
 11.276E+3 -20.113    -12.044E-6  1.4719     16.133E-6 
 11.279E+3 -20.111    -12.044E-6  1.4719     16.13E-6  
 11.282E+3 -20.109    -12.044E-6  1.4719     16.126E-6 
 11.284E+3 -20.107    -12.044E-6  1.4719     16.122E-6 
 11.287E+3 -20.105    -12.044E-6  1.4719     16.119E-6 
 11.289E+3 -20.103    -12.044E-6  1.4718     16.115E-6 
 11.292E+3 -20.101    -12.044E-6  1.4718     16.111E-6 
 11.295E+3 -20.099    -12.043E-6  1.4718     16.108E-6 
 11.297E+3 -20.097    -12.043E-6  1.4718     16.104E-6 
 11.3E+3   -20.095    -12.043E-6  1.4717     16.101E-6 
 11.302E+3 -20.093    -12.043E-6  1.4717     16.097E-6 
 11.305E+3 -20.091    -12.043E-6  1.4717     16.093E-6 
 11.308E+3 -20.089    -12.043E-6  1.4717     16.09E-6  
 11.31E+3  -20.087    -12.043E-6  1.4716     16.086E-6 
 11.313E+3 -20.085    -12.043E-6  1.4716     16.082E-6 
 11.315E+3 -20.083    -12.043E-6  1.4716     16.079E-6 
 11.318E+3 -20.081    -12.043E-6  1.4716     16.075E-6 
 11.321E+3 -20.079    -12.043E-6  1.4716     16.071E-6 
 11.323E+3 -20.077    -12.043E-6  1.4715     16.068E-6 
 11.326E+3 -20.075    -12.043E-6  1.4715     16.064E-6 
 11.328E+3 -20.073    -12.043E-6  1.4715     16.06E-6  
 11.331E+3 -20.071    -12.043E-6  1.4715     16.057E-6 
 11.334E+3 -20.069    -12.043E-6  1.4714     16.053E-6 
 11.336E+3 -20.067    -12.043E-6  1.4714     16.05E-6  
 11.339E+3 -20.065    -12.043E-6  1.4714     16.046E-6 
 11.341E+3 -20.063    -12.043E-6  1.4714     16.042E-6 
 11.344E+3 -20.061    -12.042E-6  1.4714     16.039E-6 
 11.347E+3 -20.06     -12.042E-6  1.4713     16.035E-6 
 11.349E+3 -20.058    -12.042E-6  1.4713     16.031E-6 
 11.352E+3 -20.056    -12.042E-6  1.4713     16.028E-6 
 11.355E+3 -20.054    -12.042E-6  1.4713     16.024E-6 
 11.357E+3 -20.052    -12.042E-6  1.4712     16.021E-6 
 11.36E+3  -20.05     -12.042E-6  1.4712     16.017E-6 
 11.362E+3 -20.048    -12.042E-6  1.4712     16.013E-6 
 11.365E+3 -20.046    -12.042E-6  1.4712     16.01E-6  
 11.368E+3 -20.044    -12.042E-6  1.4711     16.006E-6 
 11.37E+3  -20.042    -12.042E-6  1.4711     16.002E-6 
 11.373E+3 -20.04     -12.042E-6  1.4711     15.999E-6 
 11.375E+3 -20.038    -12.042E-6  1.4711     15.995E-6 
 11.378E+3 -20.036    -12.042E-6  1.4711     15.992E-6 
 11.381E+3 -20.034    -12.042E-6  1.471      15.988E-6 
 11.383E+3 -20.032    -12.042E-6  1.471      15.984E-6 
 11.386E+3 -20.03     -12.042E-6  1.471      15.981E-6 
 11.389E+3 -20.028    -12.042E-6  1.471      15.977E-6 
 11.391E+3 -20.026    -12.041E-6  1.4709     15.973E-6 
 11.394E+3 -20.024    -12.041E-6  1.4709     15.97E-6  
 11.396E+3 -20.022    -12.041E-6  1.4709     15.966E-6 
 11.399E+3 -20.02     -12.041E-6  1.4709     15.963E-6 
 11.402E+3 -20.018    -12.041E-6  1.4709     15.959E-6 
 11.404E+3 -20.016    -12.041E-6  1.4708     15.955E-6 
 11.407E+3 -20.014    -12.041E-6  1.4708     15.952E-6 
 11.41E+3  -20.012    -12.041E-6  1.4708     15.948E-6 
 11.412E+3 -20.01     -12.041E-6  1.4708     15.945E-6 
 11.415E+3 -20.008    -12.041E-6  1.4707     15.941E-6 
 11.417E+3 -20.006    -12.041E-6  1.4707     15.937E-6 
 11.42E+3  -20.004    -12.041E-6  1.4707     15.934E-6 
 11.423E+3 -20.002    -12.041E-6  1.4707     15.93E-6  
 11.425E+3 -20.       -12.041E-6  1.4706     15.927E-6 
 11.428E+3 -19.998    -12.041E-6  1.4706     15.923E-6 
 11.431E+3 -19.996    -12.041E-6  1.4706     15.919E-6 
 11.433E+3 -19.994    -12.041E-6  1.4706     15.916E-6 
 11.436E+3 -19.992    -12.041E-6  1.4706     15.912E-6 
 11.439E+3 -19.99     -12.04E-6   1.4705     15.909E-6 
 11.441E+3 -19.988    -12.04E-6   1.4705     15.905E-6 
 11.444E+3 -19.986    -12.04E-6   1.4705     15.901E-6 
 11.446E+3 -19.984    -12.04E-6   1.4705     15.898E-6 
 11.449E+3 -19.982    -12.04E-6   1.4704     15.894E-6 
 11.452E+3 -19.98     -12.04E-6   1.4704     15.891E-6 
 11.454E+3 -19.978    -12.04E-6   1.4704     15.887E-6 
 11.457E+3 -19.976    -12.04E-6   1.4704     15.883E-6 
 11.46E+3  -19.974    -12.04E-6   1.4703     15.88E-6  
 11.462E+3 -19.972    -12.04E-6   1.4703     15.876E-6 
 11.465E+3 -19.97     -12.04E-6   1.4703     15.873E-6 
 11.468E+3 -19.968    -12.04E-6   1.4703     15.869E-6 
 11.47E+3  -19.966    -12.04E-6   1.4703     15.865E-6 
 11.473E+3 -19.964    -12.04E-6   1.4702     15.862E-6 
 11.475E+3 -19.962    -12.04E-6   1.4702     15.858E-6 
 11.478E+3 -19.961    -12.04E-6   1.4702     15.855E-6 
 11.481E+3 -19.959    -12.04E-6   1.4702     15.851E-6 
 11.483E+3 -19.957    -12.039E-6  1.4701     15.847E-6 
 11.486E+3 -19.955    -12.039E-6  1.4701     15.844E-6 
 11.489E+3 -19.953    -12.039E-6  1.4701     15.84E-6  
 11.491E+3 -19.951    -12.039E-6  1.4701     15.837E-6 
 11.494E+3 -19.949    -12.039E-6  1.47       15.833E-6 
 11.497E+3 -19.947    -12.039E-6  1.47       15.83E-6  
 11.499E+3 -19.945    -12.039E-6  1.47       15.826E-6 
 11.502E+3 -19.943    -12.039E-6  1.47       15.822E-6 
 11.505E+3 -19.941    -12.039E-6  1.47       15.819E-6 
 11.507E+3 -19.939    -12.039E-6  1.4699     15.815E-6 
 11.51E+3  -19.937    -12.039E-6  1.4699     15.812E-6 
 11.513E+3 -19.935    -12.039E-6  1.4699     15.808E-6 
 11.515E+3 -19.933    -12.039E-6  1.4699     15.805E-6 
 11.518E+3 -19.931    -12.039E-6  1.4698     15.801E-6 
 11.52E+3  -19.929    -12.039E-6  1.4698     15.797E-6 
 11.523E+3 -19.927    -12.039E-6  1.4698     15.794E-6 
 11.526E+3 -19.925    -12.039E-6  1.4698     15.79E-6  
 11.528E+3 -19.923    -12.039E-6  1.4697     15.787E-6 
 11.531E+3 -19.921    -12.038E-6  1.4697     15.783E-6 
 11.534E+3 -19.919    -12.038E-6  1.4697     15.78E-6  
 11.536E+3 -19.917    -12.038E-6  1.4697     15.776E-6 
 11.539E+3 -19.915    -12.038E-6  1.4697     15.772E-6 
 11.542E+3 -19.913    -12.038E-6  1.4696     15.769E-6 
 11.544E+3 -19.911    -12.038E-6  1.4696     15.765E-6 
 11.547E+3 -19.909    -12.038E-6  1.4696     15.762E-6 
 11.55E+3  -19.907    -12.038E-6  1.4696     15.758E-6 
 11.552E+3 -19.905    -12.038E-6  1.4695     15.755E-6 
 11.555E+3 -19.903    -12.038E-6  1.4695     15.751E-6 
 11.558E+3 -19.901    -12.038E-6  1.4695     15.747E-6 
 11.56E+3  -19.899    -12.038E-6  1.4695     15.744E-6 
 11.563E+3 -19.897    -12.038E-6  1.4694     15.74E-6  
 11.566E+3 -19.895    -12.038E-6  1.4694     15.737E-6 
 11.568E+3 -19.893    -12.038E-6  1.4694     15.733E-6 
 11.571E+3 -19.891    -12.038E-6  1.4694     15.73E-6  
 11.574E+3 -19.889    -12.038E-6  1.4694     15.726E-6 
 11.576E+3 -19.887    -12.038E-6  1.4693     15.723E-6 
 11.579E+3 -19.885    -12.037E-6  1.4693     15.719E-6 
 11.582E+3 -19.883    -12.037E-6  1.4693     15.715E-6 
 11.584E+3 -19.881    -12.037E-6  1.4693     15.712E-6 
 11.587E+3 -19.879    -12.037E-6  1.4692     15.708E-6 
 11.59E+3  -19.877    -12.037E-6  1.4692     15.705E-6 
 11.592E+3 -19.875    -12.037E-6  1.4692     15.701E-6 
 11.595E+3 -19.873    -12.037E-6  1.4692     15.698E-6 
 11.598E+3 -19.871    -12.037E-6  1.4691     15.694E-6 
 11.6E+3   -19.869    -12.037E-6  1.4691     15.691E-6 
 11.603E+3 -19.867    -12.037E-6  1.4691     15.687E-6 
 11.606E+3 -19.865    -12.037E-6  1.4691     15.683E-6 
 11.608E+3 -19.864    -12.037E-6  1.4691     15.68E-6  
 11.611E+3 -19.862    -12.037E-6  1.469      15.676E-6 
 11.614E+3 -19.86     -12.037E-6  1.469      15.673E-6 
 11.616E+3 -19.858    -12.037E-6  1.469      15.669E-6 
 11.619E+3 -19.856    -12.037E-6  1.469      15.666E-6 
 11.622E+3 -19.854    -12.037E-6  1.4689     15.662E-6 
 11.624E+3 -19.852    -12.036E-6  1.4689     15.659E-6 
 11.627E+3 -19.85     -12.036E-6  1.4689     15.655E-6 
 11.63E+3  -19.848    -12.036E-6  1.4689     15.652E-6 
 11.632E+3 -19.846    -12.036E-6  1.4688     15.648E-6 
 11.635E+3 -19.844    -12.036E-6  1.4688     15.644E-6 
 11.638E+3 -19.842    -12.036E-6  1.4688     15.641E-6 
 11.64E+3  -19.84     -12.036E-6  1.4688     15.637E-6 
 11.643E+3 -19.838    -12.036E-6  1.4687     15.634E-6 
 11.646E+3 -19.836    -12.036E-6  1.4687     15.63E-6  
 11.649E+3 -19.834    -12.036E-6  1.4687     15.627E-6 
 11.651E+3 -19.832    -12.036E-6  1.4687     15.623E-6 
 11.654E+3 -19.83     -12.036E-6  1.4687     15.62E-6  
 11.657E+3 -19.828    -12.036E-6  1.4686     15.616E-6 
 11.659E+3 -19.826    -12.036E-6  1.4686     15.613E-6 
 11.662E+3 -19.824    -12.036E-6  1.4686     15.609E-6 
 11.665E+3 -19.822    -12.036E-6  1.4686     15.606E-6 
 11.667E+3 -19.82     -12.036E-6  1.4685     15.602E-6 
 11.67E+3  -19.818    -12.035E-6  1.4685     15.599E-6 
 11.673E+3 -19.816    -12.035E-6  1.4685     15.595E-6 
 11.675E+3 -19.814    -12.035E-6  1.4685     15.592E-6 
 11.678E+3 -19.812    -12.035E-6  1.4684     15.588E-6 
 11.681E+3 -19.81     -12.035E-6  1.4684     15.584E-6 
 11.683E+3 -19.808    -12.035E-6  1.4684     15.581E-6 
 11.686E+3 -19.806    -12.035E-6  1.4684     15.577E-6 
 11.689E+3 -19.804    -12.035E-6  1.4684     15.574E-6 
 11.691E+3 -19.802    -12.035E-6  1.4683     15.57E-6  
 11.694E+3 -19.8      -12.035E-6  1.4683     15.567E-6 
 11.697E+3 -19.798    -12.035E-6  1.4683     15.563E-6 
 11.7E+3   -19.796    -12.035E-6  1.4683     15.56E-6  
 11.702E+3 -19.794    -12.035E-6  1.4682     15.556E-6 
 11.705E+3 -19.792    -12.035E-6  1.4682     15.553E-6 
 11.708E+3 -19.79     -12.035E-6  1.4682     15.549E-6 
 11.71E+3  -19.788    -12.035E-6  1.4682     15.546E-6 
 11.713E+3 -19.786    -12.035E-6  1.4681     15.542E-6 
 11.716E+3 -19.784    -12.034E-6  1.4681     15.539E-6 
 11.718E+3 -19.782    -12.034E-6  1.4681     15.535E-6 
 11.721E+3 -19.78     -12.034E-6  1.4681     15.532E-6 
 11.724E+3 -19.778    -12.034E-6  1.468      15.528E-6 
 11.727E+3 -19.776    -12.034E-6  1.468      15.525E-6 
 11.729E+3 -19.774    -12.034E-6  1.468      15.521E-6 
 11.732E+3 -19.772    -12.034E-6  1.468      15.518E-6 
 11.735E+3 -19.77     -12.034E-6  1.468      15.514E-6 
 11.737E+3 -19.769    -12.034E-6  1.4679     15.511E-6 
 11.74E+3  -19.767    -12.034E-6  1.4679     15.507E-6 
 11.743E+3 -19.765    -12.034E-6  1.4679     15.504E-6 
 11.745E+3 -19.763    -12.034E-6  1.4679     15.5E-6   
 11.748E+3 -19.761    -12.034E-6  1.4678     15.497E-6 
 11.751E+3 -19.759    -12.034E-6  1.4678     15.493E-6 
 11.754E+3 -19.757    -12.034E-6  1.4678     15.49E-6  
 11.756E+3 -19.755    -12.034E-6  1.4678     15.486E-6 
 11.759E+3 -19.753    -12.034E-6  1.4677     15.483E-6 
 11.762E+3 -19.751    -12.033E-6  1.4677     15.479E-6 
 11.764E+3 -19.749    -12.033E-6  1.4677     15.476E-6 
 11.767E+3 -19.747    -12.033E-6  1.4677     15.472E-6 
 11.77E+3  -19.745    -12.033E-6  1.4676     15.469E-6 
 11.773E+3 -19.743    -12.033E-6  1.4676     15.465E-6 
 11.775E+3 -19.741    -12.033E-6  1.4676     15.462E-6 
 11.778E+3 -19.739    -12.033E-6  1.4676     15.458E-6 
 11.781E+3 -19.737    -12.033E-6  1.4676     15.455E-6 
 11.783E+3 -19.735    -12.033E-6  1.4675     15.451E-6 
 11.786E+3 -19.733    -12.033E-6  1.4675     15.448E-6 
 11.789E+3 -19.731    -12.033E-6  1.4675     15.444E-6 
 11.792E+3 -19.729    -12.033E-6  1.4675     15.441E-6 
 11.794E+3 -19.727    -12.033E-6  1.4674     15.437E-6 
 11.797E+3 -19.725    -12.033E-6  1.4674     15.434E-6 
 11.8E+3   -19.723    -12.033E-6  1.4674     15.43E-6  
 11.802E+3 -19.721    -12.033E-6  1.4674     15.427E-6 
 11.805E+3 -19.719    -12.033E-6  1.4673     15.423E-6 
 11.808E+3 -19.717    -12.032E-6  1.4673     15.42E-6  
 11.811E+3 -19.715    -12.032E-6  1.4673     15.416E-6 
 11.813E+3 -19.713    -12.032E-6  1.4673     15.413E-6 
 11.816E+3 -19.711    -12.032E-6  1.4672     15.409E-6 
 11.819E+3 -19.709    -12.032E-6  1.4672     15.406E-6 
 11.821E+3 -19.707    -12.032E-6  1.4672     15.402E-6 
 11.824E+3 -19.705    -12.032E-6  1.4672     15.399E-6 
 11.827E+3 -19.703    -12.032E-6  1.4672     15.395E-6 
 11.83E+3  -19.701    -12.032E-6  1.4671     15.392E-6 
 11.832E+3 -19.699    -12.032E-6  1.4671     15.388E-6 
 11.835E+3 -19.697    -12.032E-6  1.4671     15.385E-6 
 11.838E+3 -19.695    -12.032E-6  1.4671     15.381E-6 
 11.84E+3  -19.693    -12.032E-6  1.467      15.378E-6 
 11.843E+3 -19.691    -12.032E-6  1.467      15.375E-6 
 11.846E+3 -19.689    -12.032E-6  1.467      15.371E-6 
 11.849E+3 -19.687    -12.032E-6  1.467      15.368E-6 
 11.851E+3 -19.685    -12.032E-6  1.4669     15.364E-6 
 11.854E+3 -19.683    -12.031E-6  1.4669     15.361E-6 
 11.857E+3 -19.681    -12.031E-6  1.4669     15.357E-6 
 11.86E+3  -19.679    -12.031E-6  1.4669     15.354E-6 
 11.862E+3 -19.677    -12.031E-6  1.4668     15.35E-6  
 11.865E+3 -19.676    -12.031E-6  1.4668     15.347E-6 
 11.868E+3 -19.674    -12.031E-6  1.4668     15.343E-6 
 11.871E+3 -19.672    -12.031E-6  1.4668     15.34E-6  
 11.873E+3 -19.67     -12.031E-6  1.4667     15.336E-6 
 11.876E+3 -19.668    -12.031E-6  1.4667     15.333E-6 
 11.879E+3 -19.666    -12.031E-6  1.4667     15.329E-6 
 11.881E+3 -19.664    -12.031E-6  1.4667     15.326E-6 
 11.884E+3 -19.662    -12.031E-6  1.4667     15.323E-6 
 11.887E+3 -19.66     -12.031E-6  1.4666     15.319E-6 
 11.89E+3  -19.658    -12.031E-6  1.4666     15.316E-6 
 11.892E+3 -19.656    -12.031E-6  1.4666     15.312E-6 
 11.895E+3 -19.654    -12.031E-6  1.4666     15.309E-6 
 11.898E+3 -19.652    -12.03E-6   1.4665     15.305E-6 
 11.901E+3 -19.65     -12.03E-6   1.4665     15.302E-6 
 11.903E+3 -19.648    -12.03E-6   1.4665     15.298E-6 
 11.906E+3 -19.646    -12.03E-6   1.4665     15.295E-6 
 11.909E+3 -19.644    -12.03E-6   1.4664     15.291E-6 
 11.912E+3 -19.642    -12.03E-6   1.4664     15.288E-6 
 11.914E+3 -19.64     -12.03E-6   1.4664     15.284E-6 
 11.917E+3 -19.638    -12.03E-6   1.4664     15.281E-6 
 11.92E+3  -19.636    -12.03E-6   1.4663     15.278E-6 
 11.923E+3 -19.634    -12.03E-6   1.4663     15.274E-6 
 11.925E+3 -19.632    -12.03E-6   1.4663     15.271E-6 
 11.928E+3 -19.63     -12.03E-6   1.4663     15.267E-6 
 11.931E+3 -19.628    -12.03E-6   1.4662     15.264E-6 
 11.934E+3 -19.626    -12.03E-6   1.4662     15.26E-6  
 11.936E+3 -19.624    -12.03E-6   1.4662     15.257E-6 
 11.939E+3 -19.622    -12.03E-6   1.4662     15.253E-6 
 11.942E+3 -19.62     -12.03E-6   1.4661     15.25E-6  
 11.945E+3 -19.618    -12.029E-6  1.4661     15.247E-6 
 11.947E+3 -19.616    -12.029E-6  1.4661     15.243E-6 
 11.95E+3  -19.614    -12.029E-6  1.4661     15.24E-6  
 11.953E+3 -19.612    -12.029E-6  1.4661     15.236E-6 
 11.956E+3 -19.61     -12.029E-6  1.466      15.233E-6 
 11.958E+3 -19.608    -12.029E-6  1.466      15.229E-6 
 11.961E+3 -19.606    -12.029E-6  1.466      15.226E-6 
 11.964E+3 -19.604    -12.029E-6  1.466      15.222E-6 
 11.967E+3 -19.602    -12.029E-6  1.4659     15.219E-6 
 11.969E+3 -19.6      -12.029E-6  1.4659     15.216E-6 
 11.972E+3 -19.598    -12.029E-6  1.4659     15.212E-6 
 11.975E+3 -19.596    -12.029E-6  1.4659     15.209E-6 
 11.978E+3 -19.594    -12.029E-6  1.4658     15.205E-6 
 11.98E+3  -19.592    -12.029E-6  1.4658     15.202E-6 
 11.983E+3 -19.59     -12.029E-6  1.4658     15.198E-6 
 11.986E+3 -19.588    -12.029E-6  1.4658     15.195E-6 
 11.989E+3 -19.586    -12.028E-6  1.4657     15.192E-6 
 11.991E+3 -19.585    -12.028E-6  1.4657     15.188E-6 
 11.994E+3 -19.583    -12.028E-6  1.4657     15.185E-6 
 11.997E+3 -19.581    -12.028E-6  1.4657     15.181E-6 
 12.E+3    -19.579    -12.028E-6  1.4656     15.178E-6 
 12.002E+3 -19.577    -12.028E-6  1.4656     15.174E-6 
 12.005E+3 -19.575    -12.028E-6  1.4656     15.171E-6 
 12.008E+3 -19.573    -12.028E-6  1.4656     15.168E-6 
 12.011E+3 -19.571    -12.028E-6  1.4655     15.164E-6 
 12.014E+3 -19.569    -12.028E-6  1.4655     15.161E-6 
 12.016E+3 -19.567    -12.028E-6  1.4655     15.157E-6 
 12.019E+3 -19.565    -12.028E-6  1.4655     15.154E-6 
 12.022E+3 -19.563    -12.028E-6  1.4655     15.15E-6  
 12.025E+3 -19.561    -12.028E-6  1.4654     15.147E-6 
 12.027E+3 -19.559    -12.028E-6  1.4654     15.144E-6 
 12.03E+3  -19.557    -12.028E-6  1.4654     15.14E-6  
 12.033E+3 -19.555    -12.027E-6  1.4654     15.137E-6 
 12.036E+3 -19.553    -12.027E-6  1.4653     15.133E-6 
 12.038E+3 -19.551    -12.027E-6  1.4653     15.13E-6  
 12.041E+3 -19.549    -12.027E-6  1.4653     15.126E-6 
 12.044E+3 -19.547    -12.027E-6  1.4653     15.123E-6 
 12.047E+3 -19.545    -12.027E-6  1.4652     15.12E-6  
 12.05E+3  -19.543    -12.027E-6  1.4652     15.116E-6 
 12.052E+3 -19.541    -12.027E-6  1.4652     15.113E-6 
 12.055E+3 -19.539    -12.027E-6  1.4652     15.109E-6 
 12.058E+3 -19.537    -12.027E-6  1.4651     15.106E-6 
 12.061E+3 -19.535    -12.027E-6  1.4651     15.103E-6 
 12.063E+3 -19.533    -12.027E-6  1.4651     15.099E-6 
 12.066E+3 -19.531    -12.027E-6  1.4651     15.096E-6 
 12.069E+3 -19.529    -12.027E-6  1.465      15.092E-6 
 12.072E+3 -19.527    -12.027E-6  1.465      15.089E-6 
 12.075E+3 -19.525    -12.027E-6  1.465      15.086E-6 
 12.077E+3 -19.523    -12.027E-6  1.465      15.082E-6 
 12.08E+3  -19.521    -12.026E-6  1.4649     15.079E-6 
 12.083E+3 -19.519    -12.026E-6  1.4649     15.075E-6 
 12.086E+3 -19.517    -12.026E-6  1.4649     15.072E-6 
 12.088E+3 -19.515    -12.026E-6  1.4649     15.069E-6 
 12.091E+3 -19.513    -12.026E-6  1.4648     15.065E-6 
 12.094E+3 -19.511    -12.026E-6  1.4648     15.062E-6 
 12.097E+3 -19.509    -12.026E-6  1.4648     15.058E-6 
 12.1E+3   -19.507    -12.026E-6  1.4648     15.055E-6 
 12.102E+3 -19.505    -12.026E-6  1.4648     15.052E-6 
 12.105E+3 -19.503    -12.026E-6  1.4647     15.048E-6 
 12.108E+3 -19.501    -12.026E-6  1.4647     15.045E-6 
 12.111E+3 -19.499    -12.026E-6  1.4647     15.041E-6 
 12.114E+3 -19.497    -12.026E-6  1.4647     15.038E-6 
 12.116E+3 -19.496    -12.026E-6  1.4646     15.035E-6 
 12.119E+3 -19.494    -12.026E-6  1.4646     15.031E-6 
 12.122E+3 -19.492    -12.026E-6  1.4646     15.028E-6 
 12.125E+3 -19.49     -12.025E-6  1.4646     15.024E-6 
 12.127E+3 -19.488    -12.025E-6  1.4645     15.021E-6 
 12.13E+3  -19.486    -12.025E-6  1.4645     15.018E-6 
 12.133E+3 -19.484    -12.025E-6  1.4645     15.014E-6 
 12.136E+3 -19.482    -12.025E-6  1.4645     15.011E-6 
 12.139E+3 -19.48     -12.025E-6  1.4644     15.007E-6 
 12.141E+3 -19.478    -12.025E-6  1.4644     15.004E-6 
 12.144E+3 -19.476    -12.025E-6  1.4644     15.001E-6 
 12.147E+3 -19.474    -12.025E-6  1.4644     14.997E-6 
 12.15E+3  -19.472    -12.025E-6  1.4643     14.994E-6 
 12.153E+3 -19.47     -12.025E-6  1.4643     14.99E-6  
 12.155E+3 -19.468    -12.025E-6  1.4643     14.987E-6 
 12.158E+3 -19.466    -12.025E-6  1.4643     14.984E-6 
 12.161E+3 -19.464    -12.025E-6  1.4642     14.98E-6  
 12.164E+3 -19.462    -12.025E-6  1.4642     14.977E-6 
 12.167E+3 -19.46     -12.024E-6  1.4642     14.974E-6 
 12.169E+3 -19.458    -12.024E-6  1.4642     14.97E-6  
 12.172E+3 -19.456    -12.024E-6  1.4641     14.967E-6 
 12.175E+3 -19.454    -12.024E-6  1.4641     14.963E-6 
 12.178E+3 -19.452    -12.024E-6  1.4641     14.96E-6  
 12.181E+3 -19.45     -12.024E-6  1.4641     14.957E-6 
 12.183E+3 -19.448    -12.024E-6  1.464      14.953E-6 
 12.186E+3 -19.446    -12.024E-6  1.464      14.95E-6  
 12.189E+3 -19.444    -12.024E-6  1.464      14.947E-6 
 12.192E+3 -19.442    -12.024E-6  1.464      14.943E-6 
